Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,136,1479,69,1258,59,N,0,28,63,8,19,15,22,6,27,13,10,3,4,16,25,53,7,19,9,14,10,30,12,9,3,3,24
2022,136,1119,56,1263,52,N,0,24,69,5,12,5,10,9,30,10,12,6,2,13,21,61,10,18,11,17,7,30,9,12,4,3,16
2022,136,1349,67,1123,56,N,0,29,55,8,16,12,16,7,25,14,15,4,3,19,20,58,5,12,12,15,5,17,10,15,5,6,12
2022,136,1411,67,1290,58,N,0,28,56,10,24,16,21,6,28,15,15,3,2,19,23,70,6,16,12,15,15,18,8,14,5,1,19
2022,136,1240,78,1169,57,N,0,33,67,16,27,13,16,12,24,17,12,5,3,14,24,59,8,24,11,16,8,30,13,11,4,0,16
2022,138,1470,56,1240,49,N,0,21,61,6,16,8,12,11,26,11,11,6,0,17,19,70,14,22,16,20,6,20,8,15,4,6,15
2022,138,1445,63,1411,58,N,0,27,57,8,17,12,17,8,28,12,10,5,4,17,24,55,5,17,10,14,7,19,15,11,3,4,18
2022,138,1463,53,1349,46,N,0,26,65,5,16,14,16,13,26,14,10,10,5,16,17,61,12,23,16,19,10,31,11,13,4,3,16
2022,138,1119,57,1479,51,N,0,24,55,8,21,10,13,7,21,15,14,6,2,14,24,63,12,26,16,21,9,19,14,15,5,2,12
2022,140,1119,61,1470,53,N,0,23,70,9,20,13,17,9,21,11,6,6,5,20,22,55,8,24,11,15,12,24,10,13,7,3,18
2022,140,1445,65,1463,59,N,0,25,59,8,16,10,16,15,23,12,12,2,7,19,28,64,6,18,11,15,7,26,16,13,3,3,18
2022,142,1119,63,1445,54,N,0,26,62,6,18,14,19,7,23,17,12,3,3,14,24,55,9,17,16,23,4,25,16,11,10,5,19
2022,136,1383,59,1256,53,N,0,21,47,8,16,16,22,5,24,9,11,3,2,24,19,58,12,28,15,20,11,27,9,15,7,8,18
2022,136,1439,67,1423,62,N,0,25,71,10,25,14,19,12,18,15,16,6,2,15,24,56,9,22,10,14,5,24,13,11,8,2,18
2022,136,1374,79,1291,69,N,0,32,61,5,10,16,21,9,19,17,12,2,6,17,28,52,11,27,5,6,11,27,12,11,6,4,18
2022,136,1281,62,1160,58,N,0,27,58,12,28,11,15,12,29,12,13,7,3,21,26,64,11,25,11,16,9,26,13,14,6,4,23
2022,136,1328,69,1294,64,N,0,29,56,8,19,8,12,10,25,13,16,5,2,18,24,61,11,24,9,13,7,28,11,10,6,5,22
2022,136,1302,74,1166,64,N,0,29,59,7,20,9,14,2,27,15,12,4,6,16,21,57,10,23,14,20,10,27,9,15,4,2,17
2022,136,1431,62,1219,61,N,0,25,67,10,22,15,21,5,29,14,15,2,3,16,23,53,7,20,7,10,11,27,12,14,6,4,21
2022,136,1158,60,1224,56,N,0,22,54,9,21,10,14,9,23,11,10,6,5,22,20,63,5,12,14,20,14,24,13,15,6,1,13
2022,138,1383,59,1158,56,N,0,24,63,6,14,9,11,11,26,9,13,6,3,23,24,56,8,19,9,14,14,23,11,10,7,2,18
2022,138,1431,74,1439,63,N,0,29,61,11,21,9,11,9,28,15,12,4,3,14,23,51,11,26,10,15,14,24,13,17,5,3,16
2022,138,1374,72,1302,64,N,0,28,65,11,22,14,20,10,26,14,12,6,3,17,28,67,11,25,15,20,9,25,20,10,7,7,16
2022,138,1281,62,1328,54,N,0,24,64,8,21,10,13,9,29,10,9,5,1,21,16,54,9,20,14,18,9,20,10,13,6,4,18
2022,140,1383,60,1281,52,N,0,21,62,7,20,13,18,8,19,10,7,4,3,15,20,56,9,20,13,18,10,23,10,6,5,5,18
2022,140,1374,74,1431,70,N,0,29,51,9,17,14,19,7,19,15,11,6,5,20,28,62,10,23,9,13,8,29,13,12,3,3,21
2022,142,1383,71,1374,67,N,0,26,57,5,17,15,19,6,27,12,11,9,1,14,28,57,11,21,16,21,10,27,16,10,4,4,15
2022,136,1265,70,1455,69,N,0,25,62,5,15,12,18,12,25,12,8,4,5,21,26,60,9,23,15,21,8,21,12,8,5,3,15
2022,136,1136,63,1466,59,N,0,27,56,8,19,7,12,4,26,12,14,8,2,21,20,59,7,22,14,19,9,29,8,18,10,3,23
2022,136,1304,61,1114,59,N,0,27,60,7,20,14,21,9,24,15,19,2,1,19,24,51,7,17,15,20,5,25,13,10,4,0,19
2022,136,1401,63,1227,62,N,0,23,57,5,12,8,11,11,21,13,8,7,4,19,26,63,9,15,17,21,9,24,11,12,6,4,20
2022,136,1189,57,1286,56,N,0,21,57,9,22,11,17,10,24,12,11,8,4,14,20,56,12,24,17,23,7,28,10,15,5,4,19
2022,136,1472,65,1334,61,N,0,22,64,6,17,10,17,12,22,8,20,4,3,16,21,58,9,22,15,19,10,24,10,4,3,5,19
2022,136,1353,62,1239,54,N,0,21,60,10,18,16,21,8,29,11,14,8,2,16,25,64,11,22,8,12,12,28,15,8,6,4,14
2022,136,1425,71,1375,69,N,0,32,68,5,16,9,12,12,20,15,7,5,1,21,27,57,8,19,6,8,9,22,18,7,3,2,18
2022,138,1425,62,1265,58,N,0,25,61,12,23,13,17,9,30,15,13,8,5,13,21,60,9,24,9,13,7,21,12,15,8,1,15
2022,138,1136,62,1353,55,N,0,23,58,10,25,11,15,5,25,14,15,4,8,17,19,59,8,16,13,17,10,23,11,17,4,2,14
2022,138,1304,65,1472,57,N,0,26,59,9,25,13,18,7,20,13,13,7,4,14,19,57,6,14,12,17,10,22,10,13,2,1,23
2022,138,1401,58,1189,47,N,0,22,71,10,22,17,20,8,29,14,9,4,1,18,18,61,7,19,11,15,14,26,8,13,4,3,22
2022,140,1425,50,1401,44,N,0,20,59,7,18,11,13,9,21,12,18,3,8,23,15,51,8,20,13,17,10,28,8,14,9,2,19
2022,140,1136,71,1304,62,N,0,29,63,13,25,12,14,9,21,14,13,7,3,16,23,52,8,19,16,23,8,28,14,19,4,7,16
2022,142,1136,62,1425,56,N,0,24,62,10,26,8,11,9,33,11,11,3,3,14,21,59,1,6,18,22,6,24,9,10,3,5,19
2022,146,1119,59,1311,58,N,0,23,58,8,18,16,22,13,29,11,11,4,5,14,26,68,9,17,14,19,6,26,12,17,7,6,16
2022,146,1136,66,1383,62,N,0,26,54,6,16,12,16,17,22,16,15,6,6,13,27,65,5,14,10,14,10,25,14,11,2,0,17
2022,148,1119,66,1136,57,N,0,27,51,9,21,15,19,11,26,15,10,7,0,15,22,59,7,18,11,15,14,28,11,12,7,4,18
2023,136,1227,69,1290,68,N,0,31,59,7,17,8,11,6,21,18,13,6,9,20,29,58,10,22,7,12,8,28,16,13,7,9,12
2023,136,1379,64,1123,59,N,0,28,55,8,21,9,14,8,23,10,16,8,4,18,22,61,9,20,13,17,4,28,9,12,5,5,18
2023,136,1349,75,1408,57,N,0,29,52,13,23,14,17,11,29,17,13,7,5,19,22,45,11,29,8,12,9,28,8,10,4,5,16
2023,136,1190,64,1158,59,N,0,25,56,8,22,19,27,6,27,14,11,8,7,15,24,60,7,18,13,15,9,25,11,12,3,7,20
2023,136,1375,65,1415,56,N,0,27,62,9,20,13,16,8,19,11,11,2,4,19,23,56,10,24,16,22,9,18,16,15,7,5,20
2023,136,1147,72,1166,65,N,0,27,58,12,27,15,21,9,28,15,17,5,2,16,20,61,7,23,14,20,10,28,10,11,5,4,17
2023,136,1291,58,1479,52,N,0,22,61,10,22,18,23,11,23,10,15,8,2,14,22,58,9,20,13,16,5,20,11,13,3,4,13
2023,136,1202,68,1450,63,N,0,26,64,9,20,15,22,11,33,17,11,5,5,19,26,57,9,23,15,19,12,25,12,12,7,2,18
2023,138,1202,60,1227,51,N,0,19,57,11,26,19,22,11,21,9,12,5,2,16,23,61,12,27,11,16,13,30,11,14,6,5,17
2023,138,1379,58,1291,51,N,0,23,57,4,14,9,12,12,22,14,12,2,4,20,20,55,9,18,12,18,10,26,10,12,5,2,16
2023,138,1147,50,1349,41,N,0,17,53,7,17,19,25,13,24,12,12,7,5,11,16,57,8,15,15,17,11,24,13,15,2,5,18
2023,138,1375,72,1190,59,N,0,28,55,10,21,17,23,13,28,13,12,3,3,19,21,64,8,23,11,16,6,23,10,17,3,3,17
2023,140,1375,62,1202,54,N,0,21,51,5,16,14,20,10,28,11,8,7,2,14,21,67,8,23,16,21,15,24,11,12,7,0,19
2023,140,1147,68,1379,62,N,0,30,55,6,17,12,16,3,22,12,12,2,2,15,26,58,10,23,14,18,13,18,12,10,9,0,14
2023,142,1375,69,1147,65,N,0,26,57,8,21,15,21,5,28,18,12,7,1,22,25,61,6,17,10,14,11,22,11,11,7,5,13
2023,136,1401,69,1284,62,N,0,24,55,9,18,16,21,9,21,8,12,6,3,18,26,58,12,26,14,21,18,29,14,15,4,2,15
2023,136,1239,67,1348,63,N,0,27,62,10,21,18,26,5,29,13,14,7,5,20,26,58,4,10,11,13,12,22,15,9,4,6,16
2023,136,1256,55,1413,54,N,0,21,74,9,22,11,16,9,28,11,17,8,4,16,23,54,10,20,14,18,8,26,12,12,4,3,18
2023,136,1393,70,1294,67,N,0,28,65,9,24,15,19,9,22,12,10,5,7,23,23,58,7,16,11,17,11,22,15,13,6,0,19
2023,136,1366,67,1472,59,N,0,28,61,11,25,15,21,10,22,13,9,8,2,16,20,66,7,17,17,23,11,30,9,13,6,2,18
2023,136,1353,62,1131,55,N,0,28,62,7,17,9,12,7,27,13,11,10,2,17,22,66,7,14,11,14,16,22,14,11,6,2,14
2023,136,1104,70,1114,66,N,0,29,46,8,20,8,11,12,25,14,7,6,3,17,29,57,6,15,17,23,9,28,13,11,6,1,21
2023,136,1345,59,1327,56,N,0,27,72,12,22,10,17,9,17,14,12,5,4,19,23,57,9,19,18,22,8,21,12,12,8,8,20
2023,138,1401,65,1345,63,N,0,26,56,11,24,12,16,12,21,13,9,6,4,15,26,57,10,22,16,21,13,25,15,17,2,6,19
2023,138,1239,70,1104,64,N,0,28,60,12,26,16,22,9,31,16,13,5,4,20,24,69,8,21,9,14,11,21,13,13,3,1,21
2023,138,1256,50,1353,48,N,0,20,54,9,15,17,22,12,30,12,14,7,5,18,19,62,8,17,8,10,9,20,10,8,9,2,13
2023,138,1366,62,1393,60,N,0,25,65,8,21,12,16,8,20,14,19,6,5,18,23,61,8,16,12,18,5,20,13,9,8,6,15
2023,140,1401,63,1366,53,N,0,23,61,9,18,17,23,13,23,11,13,4,3,17,20,60,7,17,18,26,4,27,7,15,6,8,18
2023,140,1239,64,1256,60,N,0,25,63,11,21,14,17,15,25,12,18,6,6,21,22,56,9,24,19,22,13,21,12,17,5,6,20
2023,142,1401,57,1239,50,N,0,17,60,9,20,18,23,9,21,10,17,6,4,19,20,64,8,15,14,20,9,22,10,13,10,3,14
2023,136,1267,62,1316,59,N,0,28,64,8,19,10,15,9,16,18,17,7,1,14,22,63,9,18,12,17,10,26,8,7,2,6,22
2023,136,1318,67,1425,64,N,0,28,63,8,22,7,10,8,27,11,13,5,4,15,21,61,8,19,13,17,8,34,14,14,6,7,13
2023,136,1128,65,1281,63,N,0,28,53,6,18,10,13,11,28,14,14,7,5,22,24,53,10,20,12,16,11,25,13,17,4,5,16
2023,136,1277,65,1224,58,N,0,26,55,7,17,9,13,11,23,11,12,4,1,17,23,63,8,20,15,20,13,21,12,20,5,0,20
2023,136,1176,67,1111,59,N,0,28,65,6,17,13,19,11,24,16,11,9,5,16,22,68,5,19,12,18,14,27,13,11,5,2,22
2023,136,1439,61,1431,58,N,0,26,63,9,20,8,13,9,21,16,11,7,2,19,22,59,7,16,12,17,12,26,13,14,6,3,19
2023,136,1411,68,1258,66,N,0,27,59,5,19,10,16,11,26,16,14,8,5,20,26,56,7,22,10,15,8,28,13,18,6,0,13
2023,136,1410,58,1219,55,N,0,21,54,11,24,6,10,11,16,11,18,7,0,15,20,59,9,22,14,19,9,30,14,11,8,4,15
2023,138,1410,53,1267,46,N,0,22,61,11,25,20,26,11,18,11,14,8,0,15,16,43,8,17,9,12,4,23,8,13,5,6,13
2023,138,1411,60,1318,58,N,0,22,61,8,19,11,17,13,23,13,14,7,6,18,22,65,10,24,17,22,9,28,12,12,4,0,19
2023,138,1128,63,1439,54,N,0,26,56,5,14,15,21,9,24,15,7,6,5,17,22,61,9,21,14,18,12,21,11,6,4,5,12
2023,138,1277,65,1176,61,N,0,26,55,11,22,10,14,13,21,13,15,4,7,16,24,61,9,22,13,18,7,17,13,13,3,5,12
2023,140,1410,77,1277,74,N,0,30,61,9,20,10,16,14,25,18,14,5,7,17,30,61,9,18,11,17,14,25,18,10,5,1,16
2023,140,1411,71,1128,58,N,0,31,61,5,13,18,24,13,29,15,13,7,3,20,22,61,9,24,14,19,11,25,12,14,10,4,16
2023,142,1410,59,1411,52,N,0,26,64,9,22,16,21,10,22,16,10,7,3,18,23,54,7,16,15,19,6,21,11,16,1,1,18
2023,136,1302,71,1426,70,N,0,27,57,6,18,10,14,4,21,12,10,4,6,23,25,53,7,24,14,20,7,26,18,13,9,4,18
2023,136,1454,75,1286,72,N,0,30,61,7,19,18,22,13,20,17,10,7,5,19,30,53,6,15,11,15,11,25,14,9,1,1,15
2023,136,1328,66,1419,59,N,0,26,56,5,13,10,13,14,25,15,9,7,3,16,23,65,13,29,19,27,11,25,13,14,6,3,13
2023,136,1476,76,1397,61,N,0,31,66,14,28,11,15,10,24,17,15,6,6,18,25,59,7,19,9,11,10,21,14,15,5,3,17
2023,136,1466,57,1444,53,N,0,21,60,7,17,9,14,8,18,6,12,5,1,18,21,57,12,27,14,17,14,20,8,7,5,5,16
2023,136,1374,73,1421,63,N,0,33,49,10,21,15,18,13,22,18,14,4,5,24,25,52,9,22,17,25,12,27,12,14,2,5,19
2023,136,1383,62,1445,60,N,0,25,67,8,25,11,17,10,24,12,13,1,3,20,25,54,11,21,13,18,7,25,11,13,7,3,16
2023,136,1204,55,1112,49,N,0,21,64,7,22,12,18,11,24,12,15,3,2,16,16,55,6,14,12,18,12,19,10,13,8,4,14
2023,138,1302,60,1204,59,N,0,25,52,12,23,14,19,9,24,12,13,6,5,19,24,66,8,24,9,14,9,21,13,12,10,5,15
2023,138,1383,60,1454,57,N,0,24,76,7,21,15,22,10,31,14,15,6,5,19,20,61,9,20,11,19,11,32,12,11,4,3,12
2023,138,1328,59,1374,51,N,0,21,65,9,16,17,21,10,25,9,13,4,6,17,18,57,15,27,19,23,12,25,12,8,3,5,18
2023,138,1476,70,1466,63,N,0,27,62,8,15,11,14,9,17,14,6,6,4,22,26,61,7,16,10,13,8,22,12,16,6,3,17
2023,140,1302,60,1476,56,N,0,26,54,8,20,13,17,15,28,15,10,5,1,18,21,57,13,26,14,18,8,20,16,15,6,7,17
2023,140,1383,61,1328,55,N,0,25,59,11,27,15,21,12,29,15,15,5,5,12,23,65,8,16,10,14,15,28,11,15,9,5,19
2023,142,1302,74,1383,71,N,0,32,61,11,23,9,14,15,32,18,10,6,3,14,30,54,7,19,7,12,7,17,16,5,8,0,12
2023,146,1401,71,1375,69,N,0,27,64,12,23,11,14,11,26,16,15,9,4,21,29,56,9,20,18,24,10,27,14,11,9,3,19
2023,146,1302,58,1410,49,N,0,24,63,9,23,9,13,8,24,15,9,6,5,21,19,61,7,15,19,24,12,23,9,9,8,3,16
2023,148,1302,66,1401,65,N,0,27,57,10,22,17,25,13,26,12,16,4,3,15,29,63,8,17,9,14,5,33,13,16,7,4,16
2024,136,1450,66,1426,60,N,0,25,54,6,18,9,15,12,27,11,6,6,0,19,22,54,8,25,12,17,7,27,16,11,2,4,17
2024,136,1202,73,1104,66,N,0,30,59,8,15,11,16,11,25,18,8,4,7,14,22,56,4,15,15,21,12,24,11,9,6,5,17
2024,136,1439,70,1176,65,N,0,29,63,10,20,13,19,8,26,15,10,7,3,17,25,54,8,19,14,20,10,26,16,13,3,6,14
2024,136,1348,63,1169,60,N,0,27,54,10,18,12,13,9,23,17,18,2,4,16,26,59,10,24,12,18,11,25,11,12,6,0,25
2024,136,1103,65,1366,59,N,0,25,49,8,18,19,25,13,25,13,15,6,2,18,24,62,4,13,11,16,10,15,15,9,8,1,18
2024,136,1160,76,1123,73,N,0,28,61,9,19,12,17,10,37,14,12,4,3,19,26,57,8,20,11,16,6,21,14,13,5,7,19
2024,136,1112,50,1327,47,N,0,19,54,4,15,9,15,10,18,11,14,7,0,16,18,49,12,19,14,20,11,24,10,10,5,4,17
2024,136,1431,64,1375,63,N,0,25,62,7,15,7,13,9,22,14,13,8,1,20,24,54,10,22,20,27,8,31,16,9,6,5,18
2024,138,1450,59,1431,54,N,0,24,63,11,25,16,20,7,29,14,8,7,7,14,22,54,10,25,7,10,8,22,16,14,6,5,14
2024,138,1112,55,1202,53,N,0,20,58,7,21,14,21,11,21,11,13,4,2,19,20,62,8,15,15,20,7,22,7,15,5,2,20
2024,138,1439,68,1160,61,N,0,24,62,9,23,15,20,12,32,12,16,4,2,10,22,56,10,26,16,19,7,24,11,10,4,4,21
2024,138,1103,66,1348,64,N,0,25,77,7,20,9,14,11,27,14,11,7,4,20,24,64,7,14,15,21,7,31,11,12,0,2,21
2024,140,1103,64,1450,55,N,0,30,58,7,17,14,21,10,25,17,13,11,0,18,24,60,6,17,13,20,8,25,10,15,7,1,16
2024,140,1439,69,1112,64,N,0,26,55,10,20,12,17,8,29,10,9,6,2,21,21,51,10,19,13,18,15,28,11,16,8,3,17
2024,142,1103,64,1439,59,N,0,26,61,5,14,12,15,10,21,15,8,2,4,15,24,56,5,15,7,11,11,25,15,16,8,4,20
2024,136,1349,68,1265,51,N,0,29,59,13,21,10,13,16,23,15,10,4,3,18,18,64,10,23,13,20,5,24,8,12,8,5,15
2024,136,1239,75,1141,63,N,0,34,53,8,17,4,9,10,26,18,7,6,6,15,26,53,7,21,14,19,11,28,10,13,8,4,21
2024,136,1263,68,1408,63,N,0,26,64,6,13,9,13,11,21,15,15,4,3,16,24,67,9,21,10,14,12,25,13,6,6,2,18
2024,136,1111,65,1224,62,N,0,26,66,7,16,10,14,14,27,16,17,4,2,18,24,59,8,21,12,17,8,24,10,12,7,4,20
2024,136,1356,51,1410,48,N,0,18,53,10,23,15,21,13,22,7,9,5,6,16,20,58,8,19,17,23,9,21,12,12,9,3,17
2024,136,1286,55,1425,49,N,0,22,65,9,21,14,19,11,29,15,15,5,4,24,20,48,13,26,12,17,12,26,11,15,2,0,18
2024,136,1476,63,1466,53,N,0,24,65,10,24,13,15,11,27,11,11,7,2,20,21,63,9,21,10,14,12,28,11,11,4,4,22
2024,136,1204,56,1445,52,N,0,18,51,6,16,15,19,9,18,8,11,6,3,17,21,75,15,32,15,20,4,26,13,11,3,1,16
2024,138,1349,72,1204,46,N,0,25,54,8,13,13,16,8,20,15,8,2,1,16,20,57,9,21,14,21,8,31,12,16,8,3,14
2024,138,1239,59,1476,51,N,0,20,59,6,13,12,14,12,22,12,11,3,2,17,19,63,6,10,15,18,14,23,9,12,2,7,23
2024,138,1286,67,1263,66,N,0,24,70,7,13,8,13,11,24,14,17,4,4,17,24,56,5,12,12,15,4,24,12,13,4,6,21
2024,138,1356,74,1111,61,N,0,29,64,2,11,16,21,12,23,12,10,7,3,18,25,56,11,26,13,18,12,22,12,14,4,0,19
2024,140,1349,75,1356,54,N,0,30,61,10,17,12,16,9,25,19,12,1,0,15,23,70,6,15,12,17,11,29,13,20,3,2,14
2024,140,1286,61,1239,55,N,0,24,68,9,21,15,20,10,24,13,10,5,4,13,22,64,8,17,12,18,7,26,13,10,6,6,22
2024,142,1349,79,1286,63,N,0,29,60,17,28,12,13,8,22,19,16,12,3,12,27,57,5,14,8,13,10,25,15,19,5,6,13
2024,136,1413,64,1131,58,N,0,25,63,13,26,10,14,5,26,12,13,5,4,19,24,59,7,17,17,21,12,26,12,14,7,8,23
2024,136,1374,67,1401,59,N,0,27,61,12,23,16,24,9,24,15,12,8,2,23,24,55,5,14,18,24,5,25,10,11,6,1,13
2024,136,1291,60,1345,59,N,0,24,57,6,15,6,11,11,18,8,12,4,1,19,26,59,9,17,13,17,8,21,14,12,7,2,19
2024,136,1281,72,1178,62,N,0,28,51,13,30,8,11,11,27,17,11,5,4,18,22,56,1,11,12,16,9,23,11,13,3,3,20
2024,136,1474,72,1365,66,N,0,32,57,8,18,14,19,5,29,16,12,7,7,20,25,61,9,23,5,7,6,32,14,13,7,4,21
2024,136,1249,66,1379,57,N,0,24,58,8,20,6,10,7,26,8,10,6,4,11,24,66,8,18,19,25,11,21,10,14,7,7,19
2024,136,1328,82,1419,69,N,0,32,58,9,19,19,23,7,31,19,11,5,6,22,26,61,10,23,19,24,5,15,12,12,8,2,15
2024,136,1302,77,1294,75,N,0,28,69,7,21,17,24,6,23,16,9,9,5,24,31,54,7,17,11,15,8,21,17,13,3,2,20
2024,138,1413,62,1302,59,N,0,25,69,13,26,11,17,14,27,15,15,7,5,14,22,70,6,19,12,17,10,24,11,12,4,3,18
2024,138,1328,59,1374,52,N,0,25,69,9,19,16,20,11,25,11,8,3,4,12,17,60,10,22,16,19,8,21,12,14,4,1,16
2024,138,1291,67,1249,56,N,0,28,57,10,20,10,13,5,26,13,8,5,3,21,25,61,10,25,9,11,9,29,15,7,7,0,14
2024,138,1474,58,1281,50,N,0,22,59,9,21,15,22,9,31,11,11,6,2,16,18,62,5,14,13,20,8,22,9,16,5,5,16
2024,140,1413,60,1474,58,N,0,26,48,9,21,13,18,9,23,11,12,7,5,12,21,63,5,13,6,10,12,26,14,13,5,1,18
2024,140,1291,66,1328,57,N,0,27,60,12,26,11,14,11,30,16,8,5,1,16,21,64,12,21,14,19,7,28,12,18,3,2,20
2024,142,1291,64,1413,63,N,0,25,52,7,15,10,15,10,18,11,11,8,2,18,24,60,14,31,15,21,6,21,12,14,6,1,21
2024,136,1136,58,1479,57,N,0,22,59,7,16,17,24,10,28,8,9,7,3,14,22,59,7,19,20,26,5,23,11,12,3,3,19
2024,136,1393,72,1455,71,N,0,26,64,10,21,12,16,15,30,12,14,8,3,21,27,59,5,16,15,19,10,23,11,13,5,0,17
2024,136,1472,69,1383,58,N,0,27,51,11,22,9,13,11,21,12,13,5,2,22,23,65,9,22,7,12,16,24,10,14,5,8,18
2024,136,1318,61,1411,56,N,0,24,53,7,16,12,17,6,21,13,21,5,6,17,24,62,6,17,11,13,15,26,14,9,2,1,18
2024,136,1277,81,1454,77,N,0,31,72,6,13,14,17,9,28,17,15,5,2,16,31,63,4,14,9,13,12,28,18,13,4,2,19
2024,136,1219,71,1311,62,N,0,26,56,8,17,16,21,12,23,14,15,5,7,22,24,54,10,25,10,15,5,28,11,14,8,5,16
2024,136,1284,71,1152,68,N,0,27,63,9,24,4,7,11,26,15,16,5,2,15,23,60,7,21,14,22,7,25,14,13,5,1,15
2024,136,1353,69,1423,61,N,0,29,54,5,14,18,24,10,22,14,10,7,3,16,22,61,9,19,11,17,7,20,10,14,7,1,20
2024,138,1353,69,1136,68,N,0,29,56,13,26,5,7,9,26,15,9,5,7,19,26,62,4,15,12,18,6,22,12,8,10,1,17
2024,138,1393,81,1284,68,N,0,30,69,8,20,10,13,8,24,16,19,5,10,16,27,68,7,19,10,16,2,25,16,9,6,9,20
2024,138,1472,65,1219,60,N,0,26,57,7,15,11,16,11,26,15,19,5,4,23,23,60,4,15,11,15,11,16,11,18,6,4,21
2024,138,1318,67,1277,65,N,0,22,60,6,15,3,6,8,25,14,13,3,4,15,23,74,9,19,13,15,9,26,14,9,7,4,18
2024,140,1318,61,1353,52,N,0,24,58,12,27,8,14,11,22,14,11,7,6,18,18,67,9,19,16,21,8,19,10,10,5,8,14
2024,140,1472,64,1393,56,N,0,25,66,10,22,10,14,6,27,10,12,3,0,17,18,56,11,27,10,17,6,21,6,13,7,2,16
2024,142,1318,63,1472,55,N,0,29,70,9,20,6,8,4,24,15,15,7,3,16,20,72,5,18,11,15,3,26,8,14,7,0,20
2024,146,1349,80,1103,48,N,0,34,62,11,20,10,12,12,20,18,9,3,5,24,23,58,8,21,16,21,7,23,14,14,4,0,17
2024,146,1318,64,1291,58,N,0,24,61,7,17,12,16,5,21,16,11,9,6,22,23,64,10,22,13,21,10,26,12,13,5,3,23
2024,148,1349,84,1318,63,N,0,29,60,8,15,7,10,10,25,16,9,1,4,16,24,63,7,20,12,16,9,23,10,9,5,2,15
2025,136,1316,67,1169,60,N,0,25,51,11,25,14,20,10,25,11,14,7,4,14,23,63,6,17,17,23,12,26,14,10,7,6,16
2025,136,1439,69,1423,68,N,0,28,62,8,18,15,21,12,23,12,12,2,1,14,30,66,9,24,18,25,10,24,12,11,8,6,16
2025,136,1479,74,1147,70,N,0,29,53,10,21,7,9,7,21,17,9,4,4,11,27,57,12,27,13,18,7,26,17,12,9,0,17
2025,136,1104,62,1444,60,N,0,22,52,7,21,12,17,6,20,12,12,3,4,22,27,50,8,18,14,17,7,23,13,11,5,0,11
2025,136,1239,57,1349,53,N,0,27,58,11,21,10,15,6,16,14,13,4,6,12,22,66,11,17,8,12,10,32,13,15,3,3,18
2025,136,1285,67,1256,65,N,0,27,48,10,25,15,21,11,22,15,10,7,3,16,21,70,8,18,15,21,4,28,11,13,4,4,16
2025,136,1263,54,1240,47,N,0,22,59,12,24,15,21,6,21,14,16,7,1,21,19,59,11,20,14,18,15,20,14,15,7,3,18
2025,136,1408,66,1160,59,N,0,27,65,8,19,15,20,14,29,15,16,7,5,18,22,70,7,20,13,18,7,22,9,6,7,4,18
2025,138,1408,68,1316,67,N,0,24,61,8,15,12,15,10,28,11,8,2,2,15,27,63,6,16,16,22,6,23,15,12,5,2,19
2025,138,1263,62,1439,58,N,0,25,61,8,13,20,25,12,15,12,13,6,2,21,19,60,15,32,12,17,12,25,9,15,6,4,22
2025,138,1285,54,1479,48,N,0,23,52,9,21,16,23,10,21,12,10,9,2,17,19,51,11,23,11,14,8,23,9,7,8,4,17
2025,138,1104,54,1239,53,N,0,21,66,8,23,10,13,13,21,12,18,3,1,19,19,58,11,22,11,14,10,30,11,11,7,4,23
2025,140,1104,57,1408,48,N,0,24,49,6,17,13,18,14,26,13,10,6,1,19,18,64,4,15,7,11,7,20,12,13,6,5,20
2025,140,1285,59,1263,55,N,0,25,65,5,18,8,13,11,23,13,19,5,2,14,17,68,12,26,18,21,9,23,11,9,5,7,18
2025,142,1285,61,1104,54,N,0,21,55,8,22,8,14,6,26,13,12,7,5,19,22,62,5,18,12,18,9,15,11,12,7,1,15
2025,136,1165,64,1302,62,N,0,26,57,10,23,11,15,9,19,14,11,7,2,16,23,63,8,20,14,20,6,28,11,11,2,6,21
2025,136,1209,65,1224,64,N,0,28,63,9,21,11,15,9,23,14,12,5,2,16,26,62,8,22,14,20,13,24,16,11,7,5,16
2025,136,1431,57,1334,55,N,0,23,67,11,21,9,12,8,25,10,7,4,6,18,23,57,9,23,14,20,10,25,16,11,7,2,11
2025,136,1290,69,1291,66,N,0,30,64,13,28,12,18,4,23,13,14,7,3,21,27,61,12,25,10,13,10,22,12,18,9,3,19
2025,136,1421,58,1268,55,N,0,19,62,5,16,14,19,15,26,10,14,6,3,16,20,57,7,20,13,17,7,29,13,12,4,5,19
2025,136,1357,57,1374,49,N,0,22,68,6,24,16,20,11,28,11,9,9,7,18,21,45,9,19,8,13,8,25,10,7,5,5,17
2025,136,1425,81,1179,69,N,0,34,67,4,14,10,14,11,24,17,14,5,1,20,26,52,7,19,6,10,2,23,14,10,4,2,21
2025,136,1136,61,1470,52,N,0,21,63,9,19,16,19,11,22,11,15,6,4,20,24,53,10,28,8,11,12,26,15,10,3,6,20
